executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,linear_solve_p,linear_solve_U
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,4.623892,4.630298,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,4.623892,0.169305,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,4.623892,4.607812,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,4.623892,0.149427,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,4.623892,4.600368,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,4.623892,4.569242,0,0,0,0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,8.669666,8.749279,0,0,0,0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,8.669666,8.650561,0,0,0,0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,8.669666,0.176852,0,0,0,0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,8.669666,8.647876,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,0.162993,5.980421,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,0.162993,0.229152,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,0.162993,0.181859,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,0.162993,6.255591,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,0.162993,0.170223,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,0.162993,6.069242,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,0.162993,6.099897,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,9.348809,0.212179,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,9.348809,9.367988,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,9.348809,0.173864,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,9.348809,9.372708,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,9.348809,0.183145,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,5,32,0,uc2n478.localdomain,0,9.348809,9.342591,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,9c97fa467af3bde7002a198a142fe1be,0.19263,0.504091,1477.0,125.0,21639.0,339955.0
omp,GKOCG,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,9c97fa467af3bde7002a198a142fe1be,0.19263,79.156122,1477.0,125.0,8253.0,60251735.0
omp,GKOCG,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,9c97fa467af3bde7002a198a142fe1be,0.19263,21.225149,1477.0,125.0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,17.989577,18.021917,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,17.989577,18.058816,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,17.989577,18.032238,0,0,0,0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,0.215244,35.092466,0,0,0,0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,0.215244,35.420365,0,0,0,0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,0.215244,34.91903,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,25.182747,25.580641,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,25.182747,0.227139,0,0,0,0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,25.182747,0.206751,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,0.298055,0.197442,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,0.298055,29.340437,0,0,0,0
omp,GKOIR,none,Serial,PBiCGStab,DILU,15,32,0,uc2n478.localdomain,0,0.298055,29.368744,0,0,0,0
