executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,linear_solve_p,linear_solve_U
cuda,GKOIR,none,Serial,PBiCGStab,DILU,50,None,0,guyot.icl.utk.edu,312172d0957f2d76f6c19fc9b56f059d,5.134948,8.92243,40.0,125.0,770644.0,6224462.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,50,None,0,guyot.icl.utk.edu,312172d0957f2d76f6c19fc9b56f059d,5.134948,10.62599,40.0,125.0,826875.0,6381154.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,50,None,0,guyot.icl.utk.edu,312172d0957f2d76f6c19fc9b56f059d,5.134948,10.281079,40.0,125.0,749011.0,6237708.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,50,None,0,guyot.icl.utk.edu,4569b0a8cc59b4406eec8b8390fb31f9,1.306463,5.854629,1542.0,125.0,756056.0,3565745.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,50,None,0,guyot.icl.utk.edu,4569b0a8cc59b4406eec8b8390fb31f9,1.306463,5.776409,1542.0,125.0,750954.0,3615316.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,50,None,0,guyot.icl.utk.edu,4569b0a8cc59b4406eec8b8390fb31f9,1.306463,5.816729,1542.0,125.0,756896.0,3640061.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,50,None,0,guyot.icl.utk.edu,4569b0a8cc59b4406eec8b8390fb31f9,1.306463,5.764243,1542.0,125.0,751299.0,3594120.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,3cb6ff77800e305cb7cd52b8d22299e4,3.74591,6.974916,3557.0,125.0,541139.0,4814702.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,3cb6ff77800e305cb7cd52b8d22299e4,3.74591,7.147701,3557.0,125.0,538549.0,4960781.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,3cb6ff77800e305cb7cd52b8d22299e4,3.74591,8.299928,3557.0,125.0,547531.0,4844113.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,28bfb2eac44b5d800cdfe9eec6d879f5,3.892885,8.038009,3698.0,125.0,539021.0,5851261.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,28bfb2eac44b5d800cdfe9eec6d879f5,3.892885,9.202759,3698.0,125.0,540577.0,5618218.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,28bfb2eac44b5d800cdfe9eec6d879f5,3.892885,7.908576,3698.0,125.0,562356.0,5693133.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,3bfa924e1d53e8f14a86ec17fd89af91,3.793288,8.522182,5022.0,125.0,551072.0,5183354.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,3bfa924e1d53e8f14a86ec17fd89af91,3.793288,7.344772,5022.0,125.0,550000.0,5175051.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,3bfa924e1d53e8f14a86ec17fd89af91,3.793288,7.395333,5022.0,125.0,545767.0,5234519.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,ab20d07a8b036559cbc6fd4e8f4f07be,1.150742,5.608159,1117.0,125.0,548531.0,3817907.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,ab20d07a8b036559cbc6fd4e8f4f07be,1.150742,5.493619,1117.0,125.0,551692.0,3811276.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,ab20d07a8b036559cbc6fd4e8f4f07be,1.150742,5.423671,1117.0,125.0,542273.0,3756734.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,ab20d07a8b036559cbc6fd4e8f4f07be,1.150742,5.853739,1117.0,125.0,548350.0,3762848.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,d2ca45f18deda826eeb8af5858e7fd53,1.733747,6.410894,2513.0,125.0,544781.0,4602617.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,d2ca45f18deda826eeb8af5858e7fd53,1.733747,6.421483,2513.0,125.0,538642.0,4609344.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,d2ca45f18deda826eeb8af5858e7fd53,1.733747,6.522222,2513.0,125.0,544397.0,4592711.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,d2ca45f18deda826eeb8af5858e7fd53,1.733747,6.422508,2513.0,125.0,536652.0,4610096.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,88c5e350159761a573e77ea2bdb39eb9,3.844167,8.508657,2311.0,125.0,557241.0,5144465.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,88c5e350159761a573e77ea2bdb39eb9,3.844167,7.228559,2311.0,125.0,545819.0,5136881.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,88c5e350159761a573e77ea2bdb39eb9,3.844167,7.33324,2311.0,125.0,558152.0,5153879.0
reference,PCG,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,c743dad0a1d5b87c816ed32c1bcf2e29,1.206541,6.412248,5020.0,125.0,548055.0,4587918.0
reference,PCG,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,c743dad0a1d5b87c816ed32c1bcf2e29,1.206541,6.254939,5020.0,125.0,543392.0,4549029.0
reference,PCG,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,c743dad0a1d5b87c816ed32c1bcf2e29,1.206541,6.322245,5020.0,125.0,548290.0,4561732.0
reference,PCG,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,c743dad0a1d5b87c816ed32c1bcf2e29,1.206541,6.600667,5020.0,125.0,542914.0,4569720.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,4987060320112341d474ad8cf5bc32ef,3.773449,7.393217,40.0,125.0,533806.0,5230684.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,4987060320112341d474ad8cf5bc32ef,3.773449,8.749027,40.0,125.0,541053.0,5315310.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,4987060320112341d474ad8cf5bc32ef,3.773449,7.571874,40.0,125.0,561460.0,5324591.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,1d905628a78b97805acb3b897ba565fa,0.983771,3.963351,1377.0,125.0,538571.0,2341137.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,1d905628a78b97805acb3b897ba565fa,0.983771,4.432659,1377.0,125.0,535139.0,2357732.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,1d905628a78b97805acb3b897ba565fa,0.983771,4.077933,1377.0,125.0,541649.0,2343890.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,1d905628a78b97805acb3b897ba565fa,0.983771,3.992108,1377.0,125.0,539893.0,2369307.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,None,0,guyot.icl.utk.edu,1d905628a78b97805acb3b897ba565fa,0.983771,4.541635,1377.0,125.0,540809.0,2348194.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,081afcd09bb3fb67d335c442a67a4222,21.130821,57.389705,8076.0,125.0,5697040.0,38729155.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,081afcd09bb3fb67d335c442a67a4222,21.130821,58.371394,8076.0,125.0,5989085.0,38255162.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,081afcd09bb3fb67d335c442a67a4222,21.130821,57.456843,8076.0,125.0,5692467.0,38478731.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,2cf55b37962b4c7d2b4ecae7ddff1b83,22.911565,122.469513,17705.0,125.0,5670588.0,84980640.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,2cf55b37962b4c7d2b4ecae7ddff1b83,22.911565,124.210994,17705.0,125.0,5928148.0,84904223.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,2cf55b37962b4c7d2b4ecae7ddff1b83,22.911565,109.62272,17705.0,125.0,5952830.0,74274179.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,31a84f271ea3de007aefc05717e22a5b,20.299233,57.485143,9098.0,125.0,5728797.0,37761875.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,31a84f271ea3de007aefc05717e22a5b,20.299233,59.509486,9098.0,125.0,5644410.0,39464424.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,31a84f271ea3de007aefc05717e22a5b,20.299233,59.854908,9098.0,125.0,5965638.0,38717927.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,d91da107d61c3663cdcf9e8ca643748e,17.235135,134.38753,3033.0,125.0,5597872.0,108888413.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,d91da107d61c3663cdcf9e8ca643748e,17.235135,134.090399,3033.0,125.0,5607161.0,108665162.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,d91da107d61c3663cdcf9e8ca643748e,17.235135,135.342259,3033.0,125.0,5632342.0,109737051.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,3e7e3481f8b2a9a67c3249123b977b5b,28.904229,245.069904,9992.0,125.0,5673868.0,207865662.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,3e7e3481f8b2a9a67c3249123b977b5b,28.904229,241.699481,9992.0,125.0,5593981.0,205149424.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,3e7e3481f8b2a9a67c3249123b977b5b,28.904229,239.938889,9992.0,125.0,5612239.0,203441589.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,84c49834f21e2ad6d3e2867967c76cf3,21.471015,105.327775,16384.0,125.0,6027452.0,70262892.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,84c49834f21e2ad6d3e2867967c76cf3,21.471015,106.183995,16384.0,125.0,6045100.0,70634785.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,84c49834f21e2ad6d3e2867967c76cf3,21.471015,112.748212,16384.0,125.0,5974659.0,75395934.0
reference,PCG,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,f17e494eb47ab59f9b7d593455b10006,19.557022,118.75767,9100.0,125.0,5616916.0,90492192.0
reference,PCG,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,f17e494eb47ab59f9b7d593455b10006,19.557022,118.822847,9100.0,125.0,5622337.0,90335526.0
reference,PCG,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,f17e494eb47ab59f9b7d593455b10006,19.557022,118.15862,9100.0,125.0,5602824.0,90110415.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,3bd3715b08a8e928ef5083391e034a5b,19.935487,51.306202,53.0,125.0,5957599.0,31976749.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,3bd3715b08a8e928ef5083391e034a5b,19.935487,50.374356,53.0,125.0,5985822.0,30872209.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,3bd3715b08a8e928ef5083391e034a5b,19.935487,51.22234,53.0,125.0,5960759.0,31951218.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,fa7bb6e7d3c50fecad10a8d88ec60ad5,12.6724,75.284587,3224.0,125.0,5611860.0,57436895.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,fa7bb6e7d3c50fecad10a8d88ec60ad5,12.6724,75.195061,3224.0,125.0,5574118.0,57454687.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,95,None,0,guyot.icl.utk.edu,fa7bb6e7d3c50fecad10a8d88ec60ad5,12.6724,75.488441,3224.0,125.0,5605442.0,57602354.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,97ddd6f157c888e1a696c369811d23be,5.41928,13.827078,4453.0,125.0,1041962.0,8888868.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,97ddd6f157c888e1a696c369811d23be,5.41928,12.072845,4453.0,125.0,1011144.0,8568450.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,97ddd6f157c888e1a696c369811d23be,5.41928,13.48196,4453.0,125.0,1033958.0,8545390.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,e867f13c8c4127387762164c5b8b9270,5.704497,16.65603,4690.0,125.0,1089640.0,11416194.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,e867f13c8c4127387762164c5b8b9270,5.704497,15.565062,4690.0,125.0,1020615.0,11950490.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,e867f13c8c4127387762164c5b8b9270,5.704497,16.619278,4690.0,125.0,1083248.0,11457818.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,dd809e4f4156d3ee8583894f612ac18f,5.402509,14.561305,5455.0,125.0,1081634.0,9448077.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,dd809e4f4156d3ee8583894f612ac18f,5.402509,13.344168,5455.0,125.0,1033621.0,9780736.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,dd809e4f4156d3ee8583894f612ac18f,5.402509,14.391431,5455.0,125.0,1010207.0,9488589.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,0098a8d32e2e15dab24bef1b2773d13b,2.318437,13.555159,1529.0,125.0,1027733.0,10060166.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,0098a8d32e2e15dab24bef1b2773d13b,2.318437,14.321069,1529.0,125.0,1035843.0,10054555.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,0098a8d32e2e15dab24bef1b2773d13b,2.318437,13.461787,1529.0,125.0,1024234.0,9987159.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,a88a509fc45d5025db63b0efb53143b6,3.395138,18.471089,4185.0,125.0,1038238.0,14948761.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,a88a509fc45d5025db63b0efb53143b6,3.395138,18.229455,4185.0,125.0,1023805.0,14827040.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,a88a509fc45d5025db63b0efb53143b6,3.395138,18.661157,4185.0,125.0,1026474.0,14938182.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,5417ec6f8b2c8288db4c461c51bc4cd3,5.786728,14.823581,2429.0,125.0,1030076.0,9047545.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,5417ec6f8b2c8288db4c461c51bc4cd3,5.786728,12.823649,2429.0,125.0,1087124.0,9108872.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,5417ec6f8b2c8288db4c461c51bc4cd3,5.786728,14.773461,2429.0,125.0,1116256.0,9432594.0
reference,PCG,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,e46521a23d3beb2f6fe4c882f2658f01,2.369932,12.449236,5456.0,125.0,1029433.0,9235839.0
reference,PCG,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,e46521a23d3beb2f6fe4c882f2658f01,2.369932,12.559585,5456.0,125.0,1039086.0,9195303.0
reference,PCG,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,e46521a23d3beb2f6fe4c882f2658f01,2.369932,12.444099,5456.0,125.0,1027299.0,9235977.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,ad66890afb5f73bfdd3960e77375382f,6.68893,11.346968,41.0,125.0,1077694.0,7661645.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,ad66890afb5f73bfdd3960e77375382f,6.68893,12.508931,41.0,125.0,1025194.0,7652650.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,ad66890afb5f73bfdd3960e77375382f,6.68893,11.511458,41.0,125.0,1081345.0,7798220.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,57d10ae877b5d500a47a955945137d95,1.861686,8.497972,1717.0,125.0,1026284.0,5398266.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,57d10ae877b5d500a47a955945137d95,1.861686,8.410733,1717.0,125.0,1029290.0,5434340.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,55,None,0,guyot.icl.utk.edu,57d10ae877b5d500a47a955945137d95,1.861686,8.404249,1717.0,125.0,1029221.0,5428783.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,60,None,0,guyot.icl.utk.edu,003d21ea3d0cf9b40dad4a9e09441fd0,6.098808,16.350211,4881.0,125.0,1429494.0,10242111.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,60,None,0,guyot.icl.utk.edu,003d21ea3d0cf9b40dad4a9e09441fd0,6.098808,14.748889,4881.0,125.0,1350294.0,10383863.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,60,None,0,guyot.icl.utk.edu,003d21ea3d0cf9b40dad4a9e09441fd0,6.098808,16.117796,4881.0,125.0,1391995.0,10278230.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,60,None,0,guyot.icl.utk.edu,b39176b3dfd316374114fb8dd40f8f64,6.572216,19.63036,5430.0,125.0,1345209.0,13566528.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,60,None,0,guyot.icl.utk.edu,b39176b3dfd316374114fb8dd40f8f64,6.572216,19.872816,5430.0,125.0,1456575.0,13177894.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,60,None,0,guyot.icl.utk.edu,b39176b3dfd316374114fb8dd40f8f64,6.572216,16.544585,5430.0,125.0,1323237.0,12176318.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,60,None,0,guyot.icl.utk.edu,feecc11d8687fc4efbee96e161641c05,6.208845,16.943848,6026.0,125.0,1432121.0,10868589.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,60,None,0,guyot.icl.utk.edu,feecc11d8687fc4efbee96e161641c05,6.208845,15.043363,6026.0,125.0,1334226.0,10690350.0
